Zeit,Motortemperatur,Motorlast,Drehzahl,LL-Stab. Arbeitsber.,LL-Stab. Nullpunkt,LL-Stab. Lastanpassung,LL-Stab. Kennl.-Strg.,Lambdaregelung aktiv,Lambdareg. Anpassung,Zündwinkel
185,189,21,81,126,114,127,48,144,130,36
186,189,21,80,126,114,127,48,144,130,36
187,189,21,80,126,114,127,48,143,130,36
188,189,21,79,126,114,127,48,143,130,36
189,189,22,77,126,114,127,48,144,130,36
190,189,22,79,126,114,127,48,144,130,36
191,189,22,81,126,114,127,48,144,130,36
192,189,21,83,126,114,127,48,144,130,36
193,189,20,83,126,114,127,48,145,130,36
194,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0
196,189,21,79,124,114,126,48,160,130,36
197,189,21,78,124,114,126,48,160,130,36
198,189,21,78,124,114,126,48,160,130,36
199,189,21,80,124,114,126,48,160,130,36
200,189,20,81,124,114,126,48,160,130,36
201,189,20,83,124,114,126,48,160,130,36
202,189,20,84,128,114,126,48,160,130,33
203,189,102,88,128,114,126,48,159,130,35
204,189,61,173,128,114,126,48,158,130,29
205,189,11,223,128,114,126,48,159,130,28
206,189,9,206,128,114,126,48,128,130,33
207,189,11,178,128,114,126,48,128,130,35
208,189,14,150,128,114,126,49,128,130,37
209,189,17,124,128,114,126,49,128,130,47
210,189,19,104,128,114,126,49,128,130,38
211,189,21,94,128,114,126,50,129,130,37
212,189,22,87,128,114,126,50,128,130,36
213,189,25,80,130,114,126,50,128,130,36
214,189,26,81,131,114,126,50,129,130,36
215,189,24,88,131,114,126,50,129,130,36
216,189,24,88,131,114,126,50,129,130,36
217,189,23,86,130,114,126,50,130,130,36
218,189,23,84,130,114,126,50,130,130,36
219,189,23,83,130,114,126,50,130,130,36
220,189,24,80,130,114,126,50,130,130,36
221,189,24,84,130,114,126,50,131,130,36
222,189,23,86,130,114,126,50,131,130,36
223,189,23,85,129,114,126,50,131,130,36
224,189,23,83,129,114,126,50,132,130,36
225,189,23,80,129,113,126,50,132,130,36
226,189,23,80,129,113,126,50,132,130,36
227,189,24,81,129,113,126,50,132,130,36
228,189,24,80,129,113,126,50,133,130,36
229,189,24,81,129,113,126,50,133,130,36
230,189,23,80,129,113,126,50,133,130,36
231,189,23,83,129,113,126,50,133,130,36
232,189,23,82,129,113,126,50,134,130,36
233,189,23,80,129,113,126,50,134,130,36
234,189,24,80,129,113,126,50,134,130,36
235,189,24,80,129,113,126,50,134,130,36
236,189,23,83,129,113,126,50,135,130,36
237,189,22,83,129,113,126,50,135,130,36
238,189,22,81,129,113,126,50,135,130,36
239,189,23,79,129,113,126,50,135,130,36
240,189,23,80,129,113,126,50,136,130,36
241,189,23,80,129,113,126,50,136,130,36
242,189,23,80,129,113,126,50,136,130,36
243,189,23,83,129,113,126,50,136,130,36
244,189,22,83,129,113,126,50,136,130,36
245,189,22,85,129,113,126,50,139,130,36
246,189,22,83,129,113,126,50,139,130,36
247,189,22,83,129,113,126,50,139,130,36
248,189,22,83,129,113,126,50,138,130,36
249,189,22,83,129,113,126,50,138,130,36
250,189,22,82,129,113,126,50,138,130,36
251,189,22,78,129,113,126,50,138,130,36
252,189,23,78,129,113,126,50,137,130,36
253,189,23,78,129,113,126,50,137,130,36
254,189,23,81,129,113,126,50,137,130,36
255,189,22,83,129,113,126,50,137,130,36
256,189,22,81,129,113,126,50,136,130,36
257,189,23,80,129,113,126,50,136,130,36
258,189,23,80,129,113,126,50,139,130,36
259,189,22,81,129,113,126,50,141,130,36
260,189,22,83,129,113,126,50,141,130,36
261,189,22,80,129,113,126,50,141,130,36
262,189,22,83,129,113,126,50,141,130,36
263,189,22,83,128,113,127,50,140,130,36
264,189,22,82,128,113,127,50,140,130,36
265,189,22,83,128,113,127,50,140,130,36
266,189,22,84,128,113,127,50,139,130,36
267,189,21,84,127,113,127,50,139,130,36
268,189,22,83,128,113,126,50,139,130,36
269,189,22,81,128,113,126,50,139,130,36
270,189,22,80,128,113,126,50,138,130,36
271,189,22,81,128,113,126,50,138,130,36
272,189,22,80,128,113,126,50,138,130,36
273,189,22,80,128,113,126,50,138,130,36
274,189,22,80,128,113,126,50,137,130,36
275,189,22,80,128,113,126,50,137,130,36
276,189,22,81,128,113,126,50,139,130,36
277,189,22,80,128,113,126,50,141,130,36
278,189,22,81,128,113,126,50,140,130,36
279,189,22,82,128,113,126,50,140,130,36
280,189,22,81,128,113,126,50,140,130,36
281,189,22,81,128,113,126,50,140,130,36
282,189,22,80,128,113,126,50,142,130,36
283,189,22,80,128,113,126,50,143,130,36
284,189,22,82,128,113,126,50,144,130,36
285,189,21,85,128,113,126,50,144,130,36
286,189,21,86,128,113,126,50,144,130,36
287,189,21,84,128,113,126,50,143,130,36
288,189,21,84,127,113,126,50,143,130,36
289,189,21,81,127,113,126,50,143,130,36
290,189,21,83,127,113,126,50,143,130,36
291,189,21,83,127,113,126,50,143,130,36
292,189,21,83,127,113,126,50,142,130,36
293,189,21,81,127,113,126,50,143,130,36
294,189,22,80,127,113,126,50,143,130,36
295,189,22,80,127,113,126,50,144,130,36
296,189,22,80,127,113,126,50,144,130,36
297,189,22,81,127,113,126,50,145,130,36
298,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0
300,189,21,80,126,113,125,50,153,130,36
301,189,20,81,126,113,125,50,152,130,36
302,189,20,81,126,113,125,50,153,130,36
303,189,20,80,126,113,125,50,153,130,36
304,189,20,80,126,113,125,50,153,130,36
305,189,20,79,126,113,125,50,155,130,36
306,189,21,80,126,113,125,50,155,130,36
307,189,21,79,126,113,125,50,155,130,36
308,189,20,81,126,113,125,50,155,130,36
309,189,20,81,126,113,125,50,155,130,36
310,189,20,83,126,113,125,50,155,130,36
311,189,20,82,126,113,125,50,157,130,36
312,189,20,80,126,113,125,50,157,130,36
313,189,20,80,126,113,125,50,158,130,36
314,189,20,80,126,113,125,50,160,130,36
315,189,20,80,126,113,125,50,160,130,36
316,189,20,79,126,113,125,50,160,130,36
317,189,20,80,126,113,125,50,160,130,36
318,189,20,82,126,113,125,50,159,130,36
319,189,19,83,126,113,125,50,159,130,36
320,189,20,82,126,113,125,50,159,130,36
321,189,20,80,126,113,125,50,159,130,36
322,189,20,80,126,113,125,50,159,130,36
323,189,20,82,126,113,125,50,158,130,36
324,189,20,81,126,113,125,50,158,130,36
325,189,20,80,126,113,125,50,158,130,36
326,189,20,80,126,113,125,50,158,130,36
327,189,20,82,126,113,125,50,157,130,36
328,189,20,81,126,113,125,50,159,130,36
329,189,20,80,126,113,125,50,159,130,36
330,189,20,80,126,113,125,50,159,130,36
331,189,20,80,126,113,125,50,158,130,36
332,189,20,81,126,113,125,50,159,130,36
333,189,20,81,126,113,125,50,160,130,36
334,189,20,80,126,113,125,50,160,130,36
335,189,20,79,126,113,125,50,159,130,36
336,189,21,80,126,113,125,50,159,130,36
337,189,20,80,126,113,125,50,160,130,36
338,189,20,81,126,113,125,50,160,130,36
339,189,20,83,126,113,125,50,160,130,36
340,189,19,83,126,113,125,50,160,130,36
341,189,19,84,126,113,125,50,160,130,36
342,189,19,83,126,113,125,50,160,130,36
343,189,19,81,126,113,125,50,160,130,36
344,189,20,81,126,113,125,50,159,130,36
345,189,20,80,126,113,125,50,160,130,36
346,189,20,81,126,113,125,50,160,130,36
347,189,20,79,126,113,125,50,160,130,36
348,189,20,79,126,113,125,50,159,130,36
349,189,20,79,126,113,125,50,159,130,36
350,189,20,80,126,113,125,50,159,130,36
351,189,20,81,126,113,125,50,159,130,36
352,189,20,83,126,113,125,50,158,130,36
353,189,20,83,126,113,125,50,159,130,36
354,189,19,84,126,113,125,50,159,130,36
355,189,19,83,126,113,125,50,159,130,36
356,189,20,81,126,113,125,50,158,130,36
357,189,20,80,126,113,125,50,159,130,36
358,189,20,79,126,113,125,50,159,130,36
359,189,20,79,126,113,125,50,159,130,36
360,189,21,79,126,113,125,50,158,130,36
361,189,20,80,126,113,125,50,158,130,36
362,189,20,80,126,113,125,50,159,130,36
363,189,20,80,126,113,125,50,159,130,36
364,189,20,80,126,113,125,50,158,130,36
365,189,20,80,126,113,125,50,158,130,36
366,189,20,80,126,113,125,50,160,130,36
367,189,20,80,126,113,125,50,160,130,36
368,189,20,78,126,113,125,50,160,130,36
369,189,21,78,126,113,125,50,160,130,36
370,189,21,78,126,113,125,50,160,130,36
371,189,20,80,126,113,125,50,160,130,36
372,189,20,80,126,113,125,50,159,130,36
373,189,20,81,126,113,125,50,159,130,36
374,189,20,81,126,113,125,50,159,130,36
375,189,20,80,126,113,125,50,160,130,36
376,189,19,80,126,113,125,50,159,130,36
377,189,20,79,126,113,125,50,159,130,36
378,189,20,80,126,113,125,50,159,130,36
379,189,20,80,126,113,125,50,160,130,36
380,189,20,81,126,113,125,50,160,130,36
381,189,20,81,126,113,125,50,160,130,36
382,189,20,80,126,113,125,50,160,130,36
383,189,20,80,126,113,125,50,160,130,36
384,189,20,79,126,113,125,50,160,130,36
385,189,20,78,126,113,125,50,160,130,36
386,189,20,80,126,113,125,50,160,130,36
387,189,20,81,126,113,125,50,160,130,36
388,189,20,81,126,113,125,50,160,130,36
389,189,20,81,126,113,125,50,160,130,36
390,189,20,80,126,113,125,50,160,130,36
391,189,20,80,126,113,125,50,160,130,36
392,189,20,79,126,113,125,50,160,130,36
393,189,20,80,126,113,125,50,160,130,36
394,189,20,80,126,113,125,50,160,130,36
395,189,21,79,126,113,125,50,160,130,36
396,189,20,78,126,113,125,50,160,130,36
397,189,20,79,126,113,125,50,160,130,36
398,189,21,78,126,113,125,50,160,130,36
399,189,21,79,126,113,125,50,159,130,36
400,189,20,79,126,113,125,50,159,130,36
401,189,20,80,126,113,125,50,160,130,36
402,189,20,83,126,113,125,50,160,130,36
403,189,19,82,126,113,125,50,159,130,36
404,189,19,80,126,113,125,50,159,130,36
405,189,20,79,126,113,125,50,160,130,36
406,189,20,79,126,113,125,50,160,130,36
407,189,20,78,126,113,125,50,160,130,36
408,189,21,77,126,113,125,50,160,130,36
409,189,20,78,126,113,125,50,160,130,36
410,189,20,79,126,113,125,50,160,130,36
411,189,20,80,126,113,125,50,160,130,36
412,189,20,80,126,113,125,50,159,130,36
413,189,20,80,126,113,125,50,159,130,36
414,189,20,79,126,113,125,50,159,130,36
415,189,20,78,126,113,125,50,159,130,36
416,189,20,79,126,113,125,50,159,130,36
417,189,20,80,126,113,125,50,159,130,36
418,189,20,81,126,113,125,50,159,130,36
419,189,19,81,126,113,125,50,159,130,36
420,189,19,80,126,113,125,50,158,130,36
421,189,20,79,126,113,125,50,158,130,36
422,189,20,78,126,113,125,50,158,130,36
423,189,20,79,126,113,125,50,159,130,36
424,189,20,79,126,113,125,50,158,130,36
425,189,20,80,126,113,125,50,158,130,36
426,189,20,79,126,113,125,50,158,130,36
427,189,20,79,126,113,125,50,159,130,36
428,189,20,79,126,113,125,50,159,130,36
429,189,20,79,126,113,125,50,158,130,36
430,189,20,78,126,113,125,50,158,130,36
431,189,20,78,126,113,125,50,158,130,36
432,189,21,77,126,113,125,50,158,130,36
433,189,21,79,126,113,125,50,158,130,36
434,189,37,80,126,113,125,50,158,130,33
435,189,85,120,128,113,125,50,160,130,37
436,189,19,188,128,113,125,50,155,130,30
437,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0
439,189,25,79,133,113,125,52,136,130,36
440,189,25,80,133,113,125,52,136,130,36
441,189,25,80,133,113,125,52,136,130,36
442,189,25,80,133,113,125,52,136,130,36
443,189,25,82,133,113,125,52,137,130,36
444,189,24,80,133,113,125,52,137,130,36
445,189,25,81,133,113,125,52,137,130,36
446,189,24,81,133,113,125,52,137,130,36
447,189,24,80,133,113,125,52,138,130,36
448,189,24,81,133,113,125,52,138,130,36
449,189,25,80,133,113,125,52,138,130,36
450,189,25,77,133,113,125,52,138,130,36
451,189,26,75,134,113,125,52,139,130,36
452,190,25,80,134,113,125,52,139,130,36
453,190,25,82,134,113,125,52,139,130,36
454,189,25,83,133,113,126,52,139,130,36
455,189,23,87,132,113,126,52,139,130,36
456,189,23,84,132,113,126,52,139,130,36
457,189,24,81,132,113,126,52,139,130,36
458,189,24,80,132,113,126,52,140,130,36
459,189,25,80,132,113,126,52,140,130,36
460,189,24,81,132,113,126,52,139,130,36
461,189,24,81,132,113,126,52,139,130,36
462,189,24,81,132,113,126,52,139,130,36
463,189,24,78,132,113,126,52,140,130,36
464,189,24,81,132,113,126,52,139,130,36
465,189,24,83,132,113,126,52,139,130,36
466,189,23,81,132,113,126,52,139,130,36
467,189,24,79,132,113,126,52,140,130,36
468,190,24,80,132,113,126,52,139,130,36
469,190,24,83,132,113,126,52,139,130,36
470,190,24,81,132,113,126,52,139,130,36
471,189,24,81,132,113,126,52,140,130,36
472,190,24,84,132,113,126,52,140,130,36
473,190,23,83,132,113,126,52,139,130,36
474,189,23,83,132,113,126,52,139,130,36
475,190,24,83,132,113,126,52,140,130,36
476,190,24,83,132,113,126,52,140,130,36
477,190,23,84,132,113,126,52,139,130,36
478,190,23,86,131,113,126,52,140,130,36
479,190,23,82,131,113,126,52,140,130,36
480,190,23,82,131,113,126,52,140,130,36
481,190,24,82,131,113,126,52,139,130,36
482,190,23,84,131,113,126,52,140,130,36
483,190,23,85,131,113,126,52,140,130,36
484,190,23,83,131,113,126,52,140,130,36
485,190,23,84,131,113,126,52,139,130,36
486,190,23,83,131,113,126,52,140,130,36
487,190,23,83,131,113,126,52,140,130,36
488,190,22,80,131,113,126,52,140,130,36
489,190,23,82,131,113,126,52,140,130,36
490,190,23,83,131,113,126,52,140,130,36
491,190,23,82,131,113,126,52,140,130,36
492,190,23,83,131,113,126,52,140,130,36
493,190,23,83,131,113,126,52,140,130,36
494,190,22,84,130,113,126,52,139,130,36
495,190,22,84,130,113,126,52,139,130,36
496,190,22,83,130,113,126,52,139,130,36
497,190,23,81,130,113,126,52,138,130,36
498,190,23,80,130,113,126,52,137,130,36
499,190,23,81,130,113,126,52,137,130,36
500,190,23,82,130,113,126,52,137,130,36
501,190,23,80,130,113,126,52,136,130,36
502,190,23,80,130,113,126,52,136,130,36
503,190,23,81,130,113,126,52,137,130,36
504,190,22,83,130,113,126,52,136,130,36
505,190,22,81,130,113,126,52,137,130,36
506,190,22,81,130,113,126,52,137,130,36
507,190,23,82,130,113,126,52,137,130,36
508,190,23,81,130,113,126,52,137,130,36
509,190,23,80,130,113,126,52,136,130,36
510,190,23,82,130,113,126,52,136,130,36
511,190,23,83,130,113,126,52,135,130,36
512,190,22,84,130,113,126,52,135,130,36
513,190,22,83,130,113,126,52,135,130,36
514,190,22,80,130,113,126,52,135,130,36
515,190,23,81,130,113,126,52,136,130,36
516,190,23,80,130,113,126,52,139,130,36
517,190,23,83,130,113,126,52,139,130,36
518,190,22,84,129,113,126,52,139,130,36
519,190,21,86,129,113,126,52,139,130,36
520,190,21,83,129,113,126,52,138,130,36
521,190,21,83,129,113,126,52,137,130,36
522,190,22,81,129,113,126,52,137,130,36
523,190,22,81,129,113,126,52,137,130,36
524,190,22,81,129,113,126,52,137,130,36
525,190,22,81,129,113,126,52,136,130,36
526,190,23,80,129,113,126,52,135,130,33
527,190,103,77,128,113,126,52,134,130,36
528,190,28,136,128,113,126,52,134,130,29
529,190,12,151,127,113,126,52,133,130,29
530,190,12,141,127,113,126,52,135,130,38
531,190,15,121,127,113,126,52,136,130,39
532,190,17,105,127,113,126,52,137,130,37
533,190,19,90,127,113,126,52,136,130,36
534,190,22,83,128,113,126,52,136,130,36
535,190,25,76,131,113,126,52,136,130,36
536,190,27,80,133,113,126,52,136,130,36
537,190,24,88,133,113,126,52,135,130,36
538,190,22,95,132,113,126,52,135,130,36
539,190,21,91,131,113,126,52,135,130,36
540,190,22,88,131,113,126,52,134,130,36
541,190,22,86,131,113,126,52,135,130,36
542,190,22,86,131,113,126,52,137,130,36
543,190,22,84,131,113,126,52,139,130,36
544,190,23,83,131,113,126,52,139,130,36
545,190,23,83,131,113,126,52,139,130,36
546,190,22,83,130,113,126,52,139,130,36
547,190,23,84,130,113,126,52,138,130,36
548,190,22,86,130,112,126,52,138,130,36
549,190,22,86,130,112,126,52,138,130,36
550,190,22,84,129,112,126,52,137,130,36
551,190,22,82,129,112,126,52,137,130,36
552,190,22,81,129,112,126,52,137,130,36
553,190,23,81,129,112,126,52,137,130,36
554,190,22,81,129,112,126,52,136,130,36
555,190,22,81,129,112,126,52,136,130,36
556,190,22,83,129,112,126,52,136,130,36
557,190,22,84,129,112,126,52,136,130,36
558,190,23,82,129,112,126,52,135,130,36
559,190,22,81,129,112,126,52,135,130,36
560,190,22,83,129,112,126,52,135,130,36
561,190,22,80,129,112,126,52,135,130,36
562,190,23,78,129,112,126,52,134,130,36
563,190,24,78,129,112,126,52,134,130,36
564,190,23,79,129,112,126,52,134,130,36
565,190,23,83,129,112,126,52,134,130,36
566,190,22,82,129,112,126,52,133,130,36
567,190,22,82,129,112,126,52,133,130,36
568,190,22,80,129,112,126,52,133,130,36
569,190,22,80,129,112,126,52,133,130,36
570,190,23,79,129,112,126,52,135,130,36
571,190,23,80,129,112,126,52,135,130,36
572,190,22,83,129,112,126,52,135,130,36
573,190,22,81,129,112,126,52,135,130,36
574,190,23,78,129,112,126,52,136,130,36
575,190,23,80,129,112,126,52,136,130,36
576,190,23,81,129,112,126,52,136,130,36
577,190,22,83,129,112,126,52,136,130,36
578,190,22,83,129,112,126,52,136,130,36
579,190,22,83,129,112,126,52,135,130,36
580,190,22,81,129,112,126,52,135,130,36
581,190,22,81,129,112,126,52,135,130,36
582,190,22,81,129,112,126,52,135,130,36
583,190,23,80,129,112,126,52,134,130,36
584,190,23,79,129,112,126,52,134,130,36
585,190,23,80,129,112,126,52,134,130,36
586,190,23,80,129,112,126,52,134,130,36
587,190,22,81,129,112,126,52,133,130,36
588,190,22,80,129,112,126,52,133,130,36
589,190,22,81,129,112,126,52,133,130,36
590,190,22,81,129,112,126,52,134,130,36
591,190,22,81,129,112,126,52,136,130,36
592,190,22,81,129,112,126,52,135,130,36
593,190,23,80,129,112,126,52,135,130,36
594,190,22,83,129,112,126,52,135,130,36
595,0,0,0,0,0,0,0,0,0,0
