Zeit,Motortemperatur,Motorlast,Drehzahl,LL-Stab. Arbeitsber.,LL-Stab. Nullpunkt,LL-Stab. Lastanpassung,LL-Stab. Kennl.-Strg.,Lambdaregelung aktiv,Lambdareg. Anpassung,Zündwinkel
66,189,21,83,127,117,127,48,140,130,36
67,190,21,84,127,117,127,48,140,130,36
68,190,21,81,127,117,127,48,140,130,36
69,189,22,80,127,117,127,48,139,130,36
70,189,22,79,127,117,127,48,140,130,36
71,190,22,80,127,117,127,48,140,130,36
72,189,22,80,127,117,127,48,140,130,36
73,189,22,78,127,117,127,48,139,130,36
74,190,22,80,127,117,127,48,140,130,36
75,190,22,79,127,117,127,48,142,130,36
76,190,22,80,127,117,127,48,142,130,36
77,190,22,80,127,117,127,48,145,130,36
78,190,21,81,127,117,127,48,144,130,36
79,189,21,81,127,117,127,48,144,130,36
80,190,21,80,127,117,127,48,145,130,36
81,190,21,81,127,117,127,48,145,130,36
82,190,21,81,127,117,127,48,144,130,36
83,190,21,80,127,117,127,48,144,130,36
84,190,21,80,127,117,127,48,144,130,36
85,190,22,77,127,117,127,48,144,130,36
86,190,22,79,127,117,127,48,143,130,36
87,190,22,80,127,117,127,48,143,130,36
88,190,21,80,127,117,127,48,143,130,36
89,190,21,81,127,117,127,48,144,130,36
90,190,22,80,127,117,127,48,148,130,36
91,190,21,82,127,117,127,48,150,130,36
92,190,21,83,127,117,127,48,150,130,36
93,190,21,83,127,117,127,48,150,130,36
94,190,20,84,127,117,127,48,151,130,36
95,190,20,86,126,117,127,48,150,130,36
96,190,20,86,126,117,127,48,151,130,36
97,190,20,83,126,117,127,48,151,130,36
98,190,20,83,126,117,127,48,151,130,36
99,190,21,81,126,117,127,48,154,130,36
100,190,21,80,126,117,127,48,153,130,36
101,190,21,80,126,117,127,48,153,130,36
102,190,21,81,126,117,127,48,153,130,36
103,190,20,83,126,117,127,48,154,130,36
104,190,20,83,126,117,127,48,155,130,36
105,190,20,84,125,117,127,48,156,130,36
106,190,20,84,125,117,127,48,156,130,36
107,190,19,84,125,117,127,48,158,130,36
108,190,19,83,125,117,127,48,158,130,36
109,190,20,83,125,117,127,48,158,130,36
110,190,20,81,125,117,127,48,159,130,36
111,190,20,81,125,117,127,48,159,130,36
112,190,20,81,125,117,127,48,160,130,36
113,190,20,82,125,117,127,48,160,130,36
114,190,20,83,125,117,127,48,160,130,36
115,190,20,83,125,117,127,48,160,130,36
116,190,20,83,125,117,127,48,160,130,36
117,190,20,82,125,117,127,48,160,130,36
118,190,20,83,125,117,127,48,160,130,36
119,190,20,84,125,117,127,48,160,130,36
120,190,19,86,125,117,127,48,160,130,36
121,190,20,84,124,117,127,48,160,130,36
122,190,20,83,124,117,127,48,160,130,36
123,190,20,83,124,117,127,48,160,130,36
124,190,20,82,124,117,127,48,160,130,36
125,190,20,83,124,117,127,48,160,130,36
126,190,20,82,124,117,127,48,160,130,36
127,190,20,81,124,117,127,48,160,130,36
128,190,20,81,124,117,127,48,160,130,36
129,190,20,81,124,117,127,48,160,130,36
130,190,20,83,124,117,127,48,160,130,36
131,190,20,83,124,117,127,48,160,130,36
132,190,20,84,124,117,127,48,160,130,36
133,190,20,84,124,117,127,48,160,130,36
134,190,20,82,124,117,127,48,160,130,36
135,190,20,80,124,117,127,48,160,130,36
136,190,20,83,124,117,127,48,160,130,36
137,190,20,83,124,117,127,48,160,130,36
138,190,20,83,124,117,127,48,160,130,36
139,190,20,83,124,117,127,48,160,130,36
140,190,20,82,124,117,127,48,160,130,36
141,190,20,81,124,117,127,48,160,130,36
142,190,20,80,124,117,127,48,160,130,36
143,190,20,81,124,117,127,48,160,130,36
144,190,20,81,124,117,127,48,160,130,36
145,190,20,83,124,117,127,48,160,130,36
146,0,0,0,0,0,0,0,0,0,0
