Zeit,Motortemperatur,Motorlast,Drehzahl,LL-Stab. Arbeitsber.,LL-Stab. Nullpunkt,LL-Stab. Lastanpassung,LL-Stab. Kennl.-Strg.,Lambdaregelung aktiv,Lambdareg. Anpassung,Zündwinkel
67,196,22,80,128,116,127,52,139,130,36
68,196,21,83,128,116,127,52,138,130,36
69,196,20,84,127,116,127,52,138,130,36
70,196,20,84,127,116,127,52,138,130,36
71,196,20,83,127,116,127,52,138,130,36
72,196,20,81,127,116,127,52,137,130,36
73,196,21,81,127,116,127,52,137,130,36
74,196,21,80,127,116,127,52,137,130,36
75,196,21,79,127,116,127,52,137,130,36
76,196,21,80,128,116,126,52,136,130,36
77,196,21,80,128,116,126,52,136,130,36
78,196,21,79,128,116,126,52,136,130,36
79,196,21,78,128,116,126,52,136,130,36
80,196,21,78,128,116,126,52,135,130,36
81,196,21,80,128,116,126,52,137,130,36
82,196,22,79,128,116,126,52,137,130,36
83,196,21,80,128,116,126,52,137,130,36
84,196,21,83,128,116,126,52,137,130,36
85,196,20,83,128,116,126,52,136,130,36
86,196,20,80,128,116,126,52,136,130,36
87,196,21,80,128,116,126,52,136,130,36
88,196,20,81,128,116,126,52,136,130,36
89,196,21,80,128,116,126,52,135,130,36
90,196,21,80,128,116,126,52,135,130,36
91,196,21,79,128,116,126,52,135,130,36
92,196,21,77,128,116,126,52,135,130,36
93,196,22,78,128,116,126,52,135,130,36
94,196,22,77,128,116,126,52,137,130,36
95,196,21,80,128,116,126,52,137,130,36
96,196,21,83,128,116,126,52,139,130,36
97,196,20,83,128,116,126,52,138,130,36
98,196,20,83,128,116,126,52,138,130,36
99,196,20,83,128,116,126,52,138,130,36
100,196,20,80,128,116,126,52,138,130,36
101,196,21,80,128,116,126,52,138,130,36
102,196,21,79,128,116,126,52,137,130,36
103,196,21,80,128,116,126,52,137,130,36
104,196,21,80,128,116,126,52,137,130,36
105,198,21,80,128,116,126,52,137,130,36
106,198,21,80,128,116,126,52,136,130,36
107,196,21,81,128,116,126,52,138,130,36
108,196,21,81,128,116,126,52,138,130,36
109,198,20,81,128,116,126,52,139,130,36
110,196,21,79,128,116,126,52,139,130,36
111,196,21,79,128,116,126,52,139,130,36
112,196,21,79,128,116,126,52,139,130,36
113,198,21,81,128,116,126,52,139,130,36
114,198,21,81,128,116,126,52,138,130,36
115,196,21,81,128,116,126,52,138,130,36
116,198,21,80,128,116,126,52,138,130,36
117,196,21,80,128,116,126,52,138,130,36
118,196,21,82,128,116,126,52,137,130,36
119,198,20,81,128,116,126,52,137,130,36
120,198,20,82,128,116,126,52,137,130,36
121,196,21,80,128,116,126,52,137,130,36
122,198,21,79,128,116,126,52,136,130,36
123,198,21,80,128,116,126,52,136,130,36
124,198,21,79,128,116,126,52,136,130,36
125,198,21,79,128,116,126,52,136,130,36
126,198,22,77,128,116,126,52,135,130,36
127,198,22,77,128,116,126,52,135,130,36
128,198,21,80,128,116,126,52,136,130,36
129,198,21,79,128,116,126,52,137,130,36
130,198,21,77,128,116,126,52,138,130,36
131,198,22,78,128,116,126,52,137,130,36
132,198,22,78,128,116,126,52,139,130,36
133,198,21,80,128,116,126,52,139,130,36
134,198,21,80,128,116,126,52,139,130,36
135,198,21,81,128,116,126,52,138,130,36
136,198,20,83,128,116,126,52,138,130,36
137,198,20,83,128,116,126,52,138,130,36
138,198,20,84,128,116,126,52,138,130,36
139,198,20,83,128,116,126,52,137,130,36
140,198,20,83,128,116,126,52,137,130,36
141,198,20,81,128,116,126,52,137,130,36
142,198,21,78,128,116,126,52,137,130,36
143,198,21,77,128,116,126,52,136,130,36
144,198,22,77,128,116,126,52,136,130,36
145,198,22,77,128,116,126,52,137,130,36
146,198,22,77,128,116,126,52,137,130,36
147,198,22,80,128,116,126,52,137,130,36
148,198,21,81,128,116,126,52,137,130,36
149,198,21,83,128,116,126,52,137,130,36
150,198,20,83,128,116,126,52,138,130,36
151,198,21,80,128,116,126,52,138,130,36
152,198,21,80,128,116,126,52,137,130,36
153,198,21,80,128,116,126,52,137,130,36
154,198,21,81,128,116,126,52,140,130,36
155,198,21,82,128,116,126,52,140,130,36
156,198,20,81,128,116,126,52,139,130,36
157,198,21,80,128,116,126,52,139,130,36
158,198,21,80,128,116,126,52,139,130,36
159,198,20,80,128,116,126,52,139,130,36
160,198,21,79,128,116,126,52,139,130,36
161,198,21,78,128,116,126,52,139,130,36
162,198,21,78,128,116,126,52,139,130,36
163,198,21,80,128,116,126,52,139,130,36
164,198,20,81,128,116,126,52,138,130,36
165,198,20,81,128,116,126,52,138,130,36
166,198,20,82,128,116,126,52,138,130,36
167,198,21,80,128,116,126,52,138,130,36
168,198,21,78,128,116,126,52,137,130,36
169,198,21,78,128,116,126,52,138,130,36
170,198,21,79,128,116,126,52,138,130,36
171,198,21,79,128,116,126,52,138,130,36
172,198,21,78,128,116,126,52,137,130,36
173,198,21,79,128,116,126,52,137,130,36
174,199,21,80,128,116,126,52,137,130,36
175,198,21,80,128,116,126,52,137,130,36
176,198,20,82,128,116,126,52,139,130,36
177,199,20,84,128,116,126,52,138,130,36
178,199,20,83,128,116,126,52,139,130,36
179,198,20,83,128,116,126,52,139,130,36
180,199,20,83,128,116,126,52,139,130,36
181,198,20,81,128,116,126,52,138,130,36
182,198,21,80,128,116,126,52,138,130,36
183,198,21,80,128,116,126,52,138,130,36
184,199,21,80,128,116,126,52,138,130,36
185,199,21,79,128,116,126,52,137,130,36
186,199,21,79,128,116,126,52,137,130,36
187,199,21,78,128,116,126,52,138,130,36
188,199,21,77,128,116,126,52,138,130,36
189,199,21,79,128,116,126,52,139,130,36
190,199,21,81,128,116,126,52,139,130,36
191,199,21,81,128,116,126,52,139,130,36
192,199,20,81,128,116,126,52,139,130,36
193,199,21,81,128,116,126,52,138,130,36
194,199,21,81,128,116,126,52,138,130,36
195,199,21,82,128,116,126,52,138,130,36
196,199,20,81,128,116,126,52,138,130,36
197,199,21,79,128,116,126,52,138,130,36
198,199,21,81,128,116,126,52,138,130,36
199,199,20,82,128,116,126,52,138,130,36
200,199,20,81,128,116,126,52,138,130,36
201,199,21,80,128,116,126,52,138,130,36
202,199,21,79,128,116,126,52,138,130,36
203,199,21,79,128,116,126,52,139,130,36
204,199,21,80,128,116,126,52,139,130,36
205,199,21,81,128,116,126,52,139,130,36
206,199,21,81,128,116,126,52,138,130,36
207,199,20,80,128,116,126,52,138,130,36
208,199,20,82,128,116,126,52,138,130,36
209,199,20,81,128,116,126,52,138,130,36
210,199,21,80,128,116,126,52,138,130,36
211,199,21,79,128,116,126,52,138,130,36
212,199,21,79,128,116,126,52,138,130,36
213,199,21,79,128,116,126,52,138,130,36
214,199,20,81,128,116,126,52,137,130,36
215,199,20,81,128,116,126,52,137,130,36
216,199,20,81,128,116,126,52,138,130,36
217,199,21,80,128,116,126,52,138,130,36
218,199,21,81,128,116,126,52,138,130,36
219,199,20,79,128,116,126,52,137,130,36
220,199,21,78,128,116,126,52,137,130,36
221,199,21,78,128,116,126,52,137,130,36
222,199,21,78,128,116,126,52,137,130,36
223,199,21,80,128,116,126,52,136,130,36
224,199,21,80,128,116,126,52,136,130,36
225,199,21,80,128,116,126,52,136,130,36
226,199,21,80,128,116,126,52,136,130,36
227,199,21,80,128,116,126,52,135,130,36
228,199,20,80,128,116,126,52,135,130,36
