Zeit,Motortemperatur,Motorlast,Drehzahl,LL-Stab. Arbeitsber.,LL-Stab. Nullpunkt,LL-Stab. Lastanpassung,LL-Stab. Kennl.-Strg.,Lambdaregelung aktiv,Lambdareg. Anpassung,Zündwinkel
48,193,21,80,125,117,126,50,160,130,36
49,193,20,83,125,117,126,50,160,130,36
50,193,19,82,125,117,126,50,160,130,36
51,193,19,83,125,117,126,50,160,130,36
52,193,19,83,125,117,126,50,160,130,36
53,193,19,81,125,117,126,50,160,130,36
54,193,20,82,125,117,126,50,160,130,36
55,193,20,81,125,117,126,50,160,130,36
56,193,20,83,125,117,126,50,160,130,36
57,193,20,83,125,117,126,50,160,130,36
58,193,19,81,125,117,126,50,160,130,36
59,193,20,80,125,117,126,50,160,130,36
60,193,20,80,125,117,126,50,160,130,36
61,193,20,81,125,117,126,50,160,130,36
62,193,20,80,125,117,126,50,160,130,36
63,193,20,80,125,117,126,50,160,130,36
64,193,20,81,125,117,126,50,160,130,36
65,193,20,83,125,117,126,50,160,130,36
66,193,19,84,125,117,126,50,160,130,36
67,193,19,83,125,117,126,50,159,130,36
68,193,20,81,125,117,126,50,160,130,36
69,193,20,79,125,117,126,50,160,130,36
70,193,21,77,125,117,126,50,160,130,36
71,193,21,77,126,117,126,50,160,130,36
72,193,21,77,126,117,126,50,159,130,36
73,194,21,78,126,117,126,50,159,130,36
74,193,21,79,126,117,126,50,159,130,36
75,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
77,194,22,82,131,116,126,51,132,130,36
78,194,23,80,131,116,126,51,132,130,36
79,194,23,79,131,116,126,51,132,130,36
80,194,23,79,131,116,126,51,132,130,36
81,194,23,79,131,116,126,51,133,130,36
82,194,23,81,131,116,126,51,133,130,36
83,194,24,77,131,116,126,51,133,130,36
84,194,24,78,131,116,126,51,133,130,36
85,194,24,79,131,116,126,51,134,130,36
86,194,24,77,131,116,126,51,134,130,36
87,194,25,74,132,116,126,51,134,130,36
88,194,26,73,133,117,126,51,134,130,36
89,194,27,77,133,117,126,51,135,130,36
90,194,24,84,133,116,126,51,135,130,36
91,194,24,81,133,116,126,51,135,130,36
92,194,24,79,133,116,126,51,135,130,36
93,194,25,78,133,116,126,51,136,130,36
94,194,25,78,133,116,126,51,136,130,36
95,194,25,80,133,116,126,51,136,130,36
96,194,24,81,133,116,126,51,136,130,36
97,194,24,78,133,116,126,51,137,130,36
98,194,25,80,133,116,126,51,137,130,36
99,194,24,80,133,116,126,51,137,130,36
100,194,24,80,133,116,126,51,137,130,36
101,194,25,79,133,116,126,51,138,130,36
102,194,24,81,133,116,126,51,138,130,36
103,194,24,80,133,116,126,51,138,130,36
104,194,25,78,133,116,126,51,138,130,36
105,194,24,80,133,116,126,51,139,130,36
106,194,23,84,133,116,126,51,139,130,36
107,194,24,81,133,116,126,51,139,130,36
108,194,24,79,133,116,126,51,139,130,36
109,194,24,80,133,116,126,51,139,130,36
110,194,25,80,133,116,126,51,139,130,36
111,194,24,81,133,116,126,51,139,130,36
112,194,23,81,133,116,126,51,139,130,36
113,194,23,85,133,116,126,51,139,130,36
114,194,23,84,133,116,126,51,139,130,36
115,194,23,84,133,116,126,51,139,130,36
116,195,23,83,132,116,127,51,139,130,36
117,195,24,80,132,116,127,51,140,130,36
118,194,24,81,132,116,127,51,139,130,36
119,194,23,81,132,116,127,51,139,130,36
120,195,24,82,132,116,127,51,139,130,36
121,195,24,81,132,116,127,51,140,130,36
122,195,23,80,132,116,127,51,139,130,36
123,195,24,77,132,116,127,51,139,130,36
124,195,24,80,132,116,127,51,139,130,36
125,195,23,84,132,116,127,51,140,130,36
126,195,23,87,131,116,127,51,139,130,36
127,195,22,84,131,116,127,51,139,130,36
128,195,22,83,131,116,127,51,140,130,36
129,195,22,81,131,116,127,51,140,130,36
130,195,22,81,131,116,127,51,140,130,36
131,195,23,80,131,116,127,51,139,130,36
132,195,23,79,131,116,127,51,140,130,36
133,195,23,80,131,116,127,51,140,130,36
134,195,23,83,131,116,127,51,140,130,36
135,195,22,83,131,116,127,51,139,130,36
136,195,22,82,131,116,127,51,140,130,36
137,195,23,80,131,116,127,51,140,130,36
138,195,23,83,131,116,127,51,140,130,36
139,195,23,81,131,116,127,51,139,130,36
140,195,23,83,131,116,127,51,140,130,36
141,195,23,81,131,116,127,51,140,130,36
142,195,22,85,131,116,127,51,140,130,36
143,195,22,86,130,116,127,51,139,130,36
144,195,22,84,130,116,127,51,140,130,36
145,195,22,84,130,116,127,51,140,130,36
146,195,34,84,128,116,127,51,140,130,33
147,195,76,111,128,116,127,51,143,130,33
148,195,23,178,128,116,127,51,140,130,29
149,195,11,180,128,116,127,51,140,130,29
150,195,11,167,128,116,127,51,128,130,35
151,195,14,141,128,116,127,51,128,130,38
152,195,16,119,128,116,127,51,128,130,47
153,195,18,100,128,116,127,51,129,130,37
154,195,20,87,129,116,127,51,128,130,36
155,195,24,80,131,116,127,51,128,130,36
156,195,27,76,133,116,127,51,128,130,36
157,195,27,81,135,116,127,51,129,130,36
158,195,25,90,134,116,127,51,129,130,36
159,195,23,91,134,116,127,51,129,130,36
160,195,23,86,133,116,127,51,130,130,36
161,195,23,83,133,116,127,51,130,130,36
162,195,23,81,133,116,127,51,130,130,36
163,195,24,78,133,116,127,51,130,130,36
164,195,24,80,133,116,127,51,131,130,36
165,195,24,81,133,116,127,51,131,130,36
166,195,24,82,133,116,127,51,131,130,36
167,195,24,81,133,116,127,51,131,130,36
168,195,25,82,133,116,127,51,132,130,36
169,195,24,86,133,116,127,51,132,130,36
170,195,23,87,133,116,127,51,132,130,36
171,195,22,86,132,116,127,51,133,130,36
172,195,23,82,132,116,127,51,133,130,36
173,195,23,84,132,116,127,51,133,130,36
174,195,23,83,132,116,127,51,132,130,36
175,195,23,81,132,116,127,51,133,130,36
176,195,24,80,132,116,127,51,133,130,36
177,195,24,83,132,116,127,51,133,130,36
178,195,23,83,132,116,127,51,133,130,36
179,196,23,83,132,116,127,51,134,130,36
180,195,23,83,132,116,127,51,134,130,36
181,195,23,81,132,116,127,51,134,130,36
182,195,23,81,132,116,127,51,134,130,36
183,195,23,83,132,116,127,51,134,130,36
184,195,23,85,132,116,127,51,134,130,36
185,195,22,84,132,116,127,51,134,130,36
186,195,23,83,132,116,127,51,135,130,36
187,195,23,83,132,116,127,51,135,130,36
188,195,23,82,132,116,127,51,135,130,36
189,196,23,83,132,116,127,51,135,130,36
190,195,23,83,132,116,127,51,135,130,36
191,195,23,84,132,116,127,51,135,130,36
192,196,22,83,132,116,127,51,135,130,36
193,196,22,83,132,116,127,51,135,130,36
194,195,23,80,132,116,127,51,136,130,36
195,195,23,83,132,116,127,51,136,130,36
196,196,23,83,132,116,127,51,136,130,36
197,196,22,83,132,116,127,51,135,130,36
198,196,22,86,131,116,127,51,136,130,36
199,196,22,86,131,116,127,51,136,130,36
200,196,21,86,130,116,127,51,136,130,36
201,196,21,84,130,116,127,51,137,130,36
202,196,21,83,130,116,127,51,137,130,36
203,196,22,80,130,116,127,51,137,130,36
204,196,23,79,130,116,127,51,137,130,36
205,196,23,80,130,116,127,51,137,130,36
206,196,22,83,130,116,127,51,137,130,36
207,196,22,84,130,116,127,51,137,130,36
208,196,21,85,130,116,127,51,135,130,36
209,196,21,83,128,116,128,51,135,130,36
210,196,21,83,128,116,128,51,137,130,36
211,196,22,80,128,116,128,51,138,130,36
212,196,22,80,128,116,128,51,138,130,36
213,196,22,80,128,116,128,51,138,130,36
214,196,22,81,128,116,128,51,137,130,36
215,196,21,84,128,116,128,51,136,130,36
216,196,21,84,128,116,128,51,136,130,36
217,196,21,85,128,116,128,51,136,130,36
218,196,21,83,128,116,128,51,136,130,36
219,196,21,80,128,116,128,51,135,130,36
220,196,22,76,128,116,128,51,135,130,36
221,196,23,77,128,116,128,51,135,130,36
222,196,22,80,128,116,128,51,135,130,36
223,196,22,81,128,116,128,51,134,130,36
224,196,22,81,128,116,128,51,134,130,36
225,196,22,81,128,116,128,51,134,130,36
226,196,21,80,128,116,128,51,134,130,36
227,196,22,78,128,116,128,51,133,130,36
228,196,22,79,128,116,128,51,139,130,36
229,196,22,81,128,116,128,51,140,130,36
230,196,21,84,128,116,128,51,139,130,36
231,196,21,86,128,116,127,51,139,130,36
232,196,20,86,128,116,127,51,139,130,36
233,196,20,86,127,116,127,51,139,130,36
234,196,19,86,127,116,127,51,138,130,36
235,196,20,83,127,116,127,51,138,130,36
236,196,20,80,127,116,127,51,138,130,36
237,196,21,77,127,116,127,51,138,130,36
238,196,22,75,127,116,127,51,137,130,36
239,196,22,76,128,116,127,51,137,130,36
240,196,22,80,128,116,127,51,137,130,36
241,196,21,81,128,116,127,51,137,130,36
242,196,21,82,128,116,127,51,136,130,36
243,196,21,80,128,116,127,51,136,130,36
244,196,21,78,128,116,127,51,136,130,36
245,196,22,77,128,116,127,51,136,130,36
246,196,22,77,128,116,127,51,135,130,36
247,196,22,78,128,116,127,51,135,130,36
248,196,22,78,128,116,127,51,135,130,36
249,196,22,78,128,116,127,51,135,130,36
250,196,22,78,128,116,127,51,134,130,36
251,196,21,79,128,116,127,51,134,130,36
252,196,22,78,128,116,127,51,134,130,36
253,196,22,79,128,116,127,51,134,130,36
254,198,21,79,128,116,127,51,135,130,36
255,196,21,80,128,116,127,51,135,130,36
256,198,21,80,128,116,127,51,135,130,36
257,198,22,78,128,116,127,51,136,130,36
258,198,21,79,128,116,127,51,136,130,36
259,196,22,79,128,116,127,51,136,130,36
260,198,22,81,128,116,127,51,136,130,36
261,198,21,83,128,116,127,51,135,130,36
262,198,21,80,128,116,127,51,135,130,36
263,198,21,80,128,116,127,51,135,130,36
264,196,21,79,128,116,127,51,135,130,36
265,198,21,79,128,116,127,51,134,130,36
266,198,22,78,128,116,127,51,134,130,36
267,198,22,78,128,116,127,51,134,130,36
268,198,21,80,128,116,127,51,134,130,36
269,198,21,80,128,116,127,51,133,130,36
270,198,21,80,128,116,127,51,133,130,36
271,198,21,79,128,116,127,51,134,130,36
272,198,22,76,128,116,127,51,134,130,36
273,198,22,77,128,116,127,51,133,130,36
274,198,22,78,128,116,127,51,133,130,36
275,198,22,78,128,116,127,51,133,130,36
276,198,22,77,128,116,127,51,133,130,36
277,198,22,79,128,116,127,51,132,130,36
278,198,21,79,128,116,127,51,132,130,36
279,198,22,79,128,116,127,51,133,130,36
280,198,22,79,128,116,127,51,133,130,36
281,198,22,76,128,116,127,51,134,130,36
282,198,22,79,128,116,127,51,134,130,36
283,198,22,79,128,116,127,51,134,130,36
284,198,22,79,128,116,127,51,134,130,36
285,198,21,80,128,116,127,51,134,130,36
286,198,21,80,128,116,127,51,133,130,36
287,198,21,80,128,116,127,51,133,130,36
288,198,21,80,128,116,127,51,133,130,36
289,198,22,79,128,116,127,51,133,130,36
290,198,22,76,129,116,127,51,132,130,36
291,198,23,74,129,116,127,51,132,130,36
292,198,24,77,130,116,127,51,134,130,36
293,198,22,83,130,116,127,51,135,130,36
294,198,21,84,128,116,128,51,134,130,36
295,198,21,85,128,116,128,51,134,130,36
296,198,20,86,128,116,128,51,134,130,36
297,198,20,87,128,116,127,51,134,130,36
298,198,20,84,128,116,127,51,133,130,36
299,198,20,81,128,116,127,51,133,130,36
300,198,21,79,128,116,127,51,133,130,36
301,198,22,76,128,116,127,51,133,130,36
302,198,22,77,128,116,127,51,134,130,36
303,198,22,79,128,116,127,51,135,130,36
304,198,21,83,128,116,127,51,135,130,36
305,198,21,83,128,116,127,51,135,130,36
306,198,21,79,128,116,127,51,134,130,36
307,198,22,78,128,116,127,51,134,130,36
308,198,22,77,128,116,127,51,136,130,36
309,198,22,80,128,116,127,51,137,130,36
310,198,21,81,128,116,127,51,137,130,36
311,198,21,81,128,116,127,51,137,130,36
312,198,21,81,128,116,127,51,137,130,36
313,198,21,79,128,116,127,51,136,130,36
314,198,21,80,128,116,127,51,136,130,36
315,198,22,79,128,116,127,51,136,130,36
316,198,21,80,128,116,127,51,136,130,36
317,198,22,80,128,116,127,51,135,130,36
318,198,21,82,128,116,127,51,135,130,36
319,198,21,81,128,116,127,51,135,130,36
320,198,27,79,128,116,127,51,135,130,33
321,198,96,91,128,116,127,51,141,130,33
322,198,19,147,128,116,127,51,139,130,29
323,198,12,147,128,116,127,51,139,130,30
324,199,12,143,128,116,127,51,140,130,32
325,198,14,126,128,116,127,51,141,130,39
326,198,15,111,128,116,127,51,140,130,38
327,198,18,99,128,116,127,51,140,130,37
328,198,19,91,128,116,127,51,139,130,36
329,199,20,87,128,116,127,51,139,130,36
330,199,20,84,128,116,127,51,139,130,36
331,199,21,81,128,116,127,51,139,130,36
332,198,22,79,128,116,127,51,138,130,36
333,198,22,80,128,116,127,51,138,130,36
334,199,22,81,128,116,127,51,138,130,36
335,199,21,82,128,116,127,51,138,130,36
336,199,21,83,128,116,127,51,137,130,36
337,199,21,80,128,116,127,51,137,130,36
338,199,22,78,128,116,127,51,137,130,36
339,199,22,78,128,116,127,51,141,130,36
340,199,22,79,128,116,127,51,141,130,36
341,199,21,83,128,116,127,51,140,130,36
342,199,21,84,128,116,127,51,140,130,36
343,199,20,84,128,116,127,51,140,130,36
344,199,21,81,128,116,127,51,140,130,36
345,199,21,82,128,116,127,51,139,130,36
346,199,21,80,128,116,127,51,139,130,36
347,199,22,79,128,116,127,51,139,130,36
348,199,22,80,128,116,127,51,139,130,36
349,199,21,81,128,116,127,51,138,130,36
350,199,21,81,128,116,127,51,138,130,36
351,199,21,83,128,116,127,51,138,130,36
352,199,21,80,128,116,127,51,138,130,36
353,199,22,79,128,116,127,51,137,130,36
354,199,22,80,128,116,127,51,137,130,36
355,199,21,81,128,116,127,51,137,130,36
356,199,21,80,128,116,127,51,137,130,36
357,199,21,81,128,116,127,51,136,130,36
358,199,22,80,128,116,127,51,136,130,36
359,199,21,80,128,116,127,51,136,130,36
360,199,21,81,128,116,127,51,136,130,36
361,199,21,79,128,116,127,51,137,130,36
362,199,22,78,128,116,127,51,140,130,36
363,199,22,80,128,116,127,51,140,130,36
364,199,21,84,128,116,127,51,140,130,36
365,199,20,84,128,116,127,51,139,130,36
366,199,21,80,128,116,127,51,139,130,36
367,199,21,81,128,116,127,51,139,130,36
368,199,21,81,128,116,127,51,139,130,36
369,199,21,80,128,116,127,51,139,130,36
370,199,22,79,128,116,127,51,139,130,36
371,199,22,80,128,116,127,51,139,130,36
372,199,22,81,128,116,127,51,139,130,36
373,199,20,86,128,116,127,51,139,130,36
374,199,20,84,128,116,127,51,138,130,36
375,199,21,80,128,116,127,51,138,130,36
376,199,21,80,128,116,127,51,138,130,36
377,199,21,80,128,116,127,51,138,130,36
378,199,21,80,128,116,127,51,138,130,36
379,199,21,80,128,116,127,51,138,130,36
380,199,21,80,128,116,127,51,141,130,36
381,199,21,81,128,116,127,51,142,130,36
382,199,21,83,128,116,127,51,141,130,36
383,199,21,81,128,116,127,51,142,130,36
384,199,21,81,128,116,127,51,142,130,36
385,199,21,81,128,116,127,51,142,130,36
386,199,21,81,128,116,127,51,141,130,36
387,199,21,82,128,116,127,51,141,130,36
388,199,21,84,128,116,127,51,141,130,36
389,199,20,84,127,116,127,51,141,130,36
